MEASUREMENT_TIME,VALUE
2023-02-02 06:28:51.922,firefox.exe
2023-02-02 06:29:23.336,Discord.exe
2023-02-02 06:29:28.888,firefox.exe
2023-02-02 06:31:33.426,Discord.exe
2023-02-02 06:32:12.726,firefox.exe
2023-02-02 06:36:03.529,explorer.exe
2023-02-02 06:36:05.158,cmd.exe
2023-02-02 16:57:56.544,<s>
2023-02-02 16:57:56.544,explorer.exe
2023-02-02 16:58:06.428,Discord.exe
2023-02-02 17:03:16.933,firefox.exe
2023-02-02 17:26:13.586,explorer.exe
2023-02-02 17:26:14.629,StartMenuExperienceHost.exe
2023-02-03 06:13:46.872,<s>
2023-02-03 06:13:46.872,Teams.exe
2023-02-03 06:15:20.124,Discord.exe
2023-02-03 06:15:30.795,firefox.exe
2023-02-03 06:15:33.052,explorer.exe
2023-02-03 06:15:35.012,cmd.exe
2023-02-04 05:14:13.752,<s>
2023-02-04 05:14:13.752,Teams.exe
2023-02-04 05:14:23.768,Discord.exe
2023-02-04 05:16:25.311,Teams.exe
2023-02-04 06:12:49.762,explorer.exe
2023-02-04 06:12:52.499,StartMenuExperienceHost.exe
2023-02-04 06:12:53.557,SearchApp.exe
2023-02-04 06:12:54.674,explorer.exe
2023-02-04 06:12:55.877,StartMenuExperienceHost.exe
2023-02-05 02:34:53.264,<s>
2023-02-05 02:34:53.264,Teams.exe
2023-02-05 02:35:03.767,Discord.exe
2023-02-05 02:41:03.118,explorer.exe
2023-02-05 02:41:03.590,Discord.exe
2023-02-05 02:42:23.003,firefox.exe
2023-02-05 03:04:00.881,Discord.exe
2023-02-05 03:05:12.656,firefox.exe
2023-02-05 03:17:25.603,Discord.exe
2023-02-05 03:17:40.678,firefox.exe
2023-02-05 03:19:15.364,explorer.exe
2023-02-05 03:19:17.027,firefox.exe
2023-02-05 03:22:35.265,explorer.exe
2023-02-05 03:22:50.720,LeagueClient.exe
2023-02-05 03:22:58.654,LeagueClientUx.exe
2023-02-05 03:23:02.102,firefox.exe
2023-02-05 03:23:04.280,LeagueClientUx.exe
2023-02-05 03:23:10.034,firefox.exe
2023-02-05 03:23:22.860,LeagueClientUx.exe
2023-02-05 03:23:47.194,firefox.exe
2023-02-05 03:23:49.267,LeagueClientUx.exe
2023-02-05 03:23:51.334,firefox.exe
2023-02-05 03:23:55.661,LeagueClientUx.exe
2023-02-05 03:24:38.582,firefox.exe
2023-02-05 03:25:19.035,League of Legends.exe
2023-02-05 03:28:32.895,firefox.exe
2023-02-05 03:28:40.736,League of Legends.exe
2023-02-05 03:29:19.322,firefox.exe
2023-02-05 03:29:20.094,League of Legends.exe
2023-02-05 03:30:10.740,firefox.exe
2023-02-05 03:30:13.087,League of Legends.exe
2023-02-05 03:32:40.746,firefox.exe
2023-02-05 03:32:45.991,League of Legends.exe
2023-02-05 03:32:50.747,explorer.exe
2023-02-05 03:32:51.484,League of Legends.exe
2023-02-05 03:41:30.767,firefox.exe
2023-02-05 03:41:30.770,LeagueClientUx.exe
2023-02-05 03:41:34.570,explorer.exe
2023-02-05 03:41:38.047,LeagueClientUx.exe
2023-02-05 03:41:58.101,firefox.exe
2023-02-05 03:42:31.572,LeagueClientUx.exe
2023-02-05 03:42:44.552,firefox.exe
2023-02-05 03:42:52.258,LeagueClientUx.exe
2023-02-05 03:43:36.560,firefox.exe
2023-02-05 03:44:46.258,League of Legends.exe
2023-02-05 03:49:20.784,firefox.exe
2023-02-05 03:49:21.865,League of Legends.exe
2023-02-05 03:51:50.589,firefox.exe
2023-02-05 03:51:52.225,League of Legends.exe
2023-02-05 03:55:50.799,firefox.exe
2023-02-05 03:55:56.094,explorer.exe
2023-02-05 03:55:56.932,League of Legends.exe
2023-02-05 03:56:50.802,firefox.exe
2023-02-05 03:56:56.708,explorer.exe
2023-02-05 03:56:57.833,League of Legends.exe
2023-02-05 03:59:14.470,LeagueClientUx.exe
2023-02-05 03:59:18.601,firefox.exe
2023-02-05 03:59:22.670,LeagueClientUx.exe
2023-02-05 04:00:13.084,explorer.exe
2023-02-05 04:00:15.422,Discord.exe
2023-02-05 04:00:19.378,LeagueClientUx.exe
2023-02-05 04:00:29.453,Discord.exe
2023-02-05 04:00:30.238,LeagueClientUx.exe
2023-02-05 04:00:39.689,firefox.exe
2023-02-05 04:00:45.926,LeagueClientUx.exe
2023-02-05 04:00:54.739,firefox.exe
2023-02-05 04:00:56.116,LeagueClientUx.exe
2023-02-05 04:00:56.949,firefox.exe
2023-02-05 04:01:00.928,LeagueClientUx.exe
2023-02-05 04:01:16.321,firefox.exe
2023-02-05 04:01:17.579,LeagueClientUx.exe
2023-02-05 04:01:21.508,firefox.exe
2023-02-05 04:01:28.411,explorer.exe
2023-02-05 04:01:30.661,cmd.exe
2023-02-05 21:23:13.482,Teams.exe
2023-02-05 21:23:13.482,<s>
2023-02-05 21:23:23.744,Discord.exe
2023-02-05 21:36:43.481,explorer.exe
2023-02-05 21:36:50.995,firefox.exe
2023-02-05 22:41:37.228,<s>
2023-02-05 22:41:37.228,Teams.exe
2023-02-05 22:42:17.332,Discord.exe
2023-02-05 23:09:37.911,Teams.exe
2023-02-05 23:09:47.294,explorer.exe
2023-02-05 23:09:57.293,LeagueClient.exe
2023-02-05 23:09:58.438,explorer.exe
2023-02-05 23:10:06.087,firefox.exe
2023-02-05 23:10:12.514,LeagueClientUx.exe
2023-02-05 23:10:23.098,firefox.exe
2023-02-05 23:11:13.020,explorer.exe
2023-02-05 23:11:13.791,firefox.exe
2023-02-05 23:11:17.632,LeagueClientUx.exe
2023-02-05 23:11:55.001,firefox.exe
2023-02-05 23:12:13.569,LeagueClientUx.exe
2023-02-05 23:12:14.671,firefox.exe
2023-02-05 23:12:19.782,LeagueClientUx.exe
2023-02-05 23:12:33.549,firefox.exe
2023-02-05 23:12:56.562,LeagueClientUx.exe
2023-02-05 23:12:57.662,firefox.exe
2023-02-05 23:13:01.826,LeagueClientUx.exe
2023-02-05 23:13:13.554,firefox.exe
2023-02-05 23:14:09.561,explorer.exe
2023-02-05 23:14:10.520,League of Legends.exe
2023-02-05 23:26:46.220,explorer.exe
2023-02-05 23:26:47.199,LeagueClientUx.exe
2023-02-05 23:27:51.680,firefox.exe
2023-02-05 23:27:58.905,LeagueClientUx.exe
2023-02-05 23:28:21.552,firefox.exe
2023-02-05 23:28:31.278,LeagueClientUx.exe
2023-02-05 23:28:46.634,firefox.exe
2023-02-05 23:28:56.716,LeagueClientUx.exe
2023-02-05 23:29:02.291,firefox.exe
2023-02-05 23:29:57.794,LeagueClientUx.exe
2023-02-05 23:30:07.502,firefox.exe
2023-02-05 23:30:08.311,LeagueClientUx.exe
2023-02-05 23:30:14.134,firefox.exe
2023-02-05 23:30:18.147,LeagueClientUx.exe
2023-02-05 23:30:35.837,firefox.exe
2023-02-05 23:30:41.630,LeagueClientUx.exe
2023-02-05 23:31:00.782,firefox.exe
2023-02-05 23:31:56.419,explorer.exe
2023-02-05 23:31:57.176,League of Legends.exe
2023-02-05 23:52:36.394,firefox.exe
2023-02-05 23:52:38.327,LeagueClientUx.exe
2023-02-05 23:57:35.992,firefox.exe
2023-02-05 23:57:48.103,LeagueClientUx.exe
2023-02-05 23:57:53.820,firefox.exe
2023-02-06 00:22:03.287,explorer.exe
2023-02-06 00:22:04.003,LeagueClientUx.exe
2023-02-06 00:23:24.172,firefox.exe
2023-02-06 00:23:27.796,LeagueClientUx.exe
2023-02-06 00:23:41.535,firefox.exe
2023-02-06 00:23:56.086,LeagueClientUx.exe
2023-02-06 00:23:57.784,firefox.exe
2023-02-06 00:24:02.075,LeagueClientUx.exe
2023-02-06 00:24:11.265,firefox.exe
2023-02-06 00:24:13.731,LeagueClientUx.exe
2023-02-06 00:24:19.692,firefox.exe
2023-02-06 00:24:21.763,LeagueClientUx.exe
2023-02-06 00:24:27.097,firefox.exe
2023-02-06 00:24:57.895,explorer.exe
2023-02-06 00:24:58.679,League of Legends.exe
2023-02-06 00:44:57.109,firefox.exe
2023-02-06 00:44:57.560,LeagueClientUx.exe
2023-02-06 00:45:36.296,firefox.exe
2023-02-06 00:46:08.999,LeagueClientUx.exe
2023-02-06 00:46:12.011,firefox.exe
2023-02-06 00:46:19.270,LeagueClientUx.exe
2023-02-06 00:46:53.793,firefox.exe
2023-02-06 00:46:54.868,LeagueClientUx.exe
2023-02-06 00:46:57.179,firefox.exe
2023-02-06 00:47:01.288,LeagueClientUx.exe
2023-02-06 00:47:02.050,firefox.exe
2023-02-06 00:47:03.782,LeagueClientUx.exe
2023-02-06 00:47:18.211,firefox.exe
2023-02-06 00:47:29.180,LeagueClientUx.exe
2023-02-06 00:47:34.169,firefox.exe
2023-02-06 00:47:37.260,LeagueClientUx.exe
2023-02-06 00:47:49.117,firefox.exe
2023-02-06 00:47:56.210,LeagueClientUx.exe
2023-02-06 00:47:59.992,firefox.exe
2023-02-06 00:48:26.893,League of Legends.exe
2023-02-06 00:48:30.620,firefox.exe
2023-02-06 00:48:34.227,League of Legends.exe
2023-02-06 01:08:34.914,firefox.exe
2023-02-06 01:08:35.951,LeagueClientUx.exe
2023-02-06 01:08:50.910,firefox.exe
2023-02-06 01:17:43.478,explorer.exe
2023-02-06 01:17:44.121,StartMenuExperienceHost.exe
2023-02-06 01:38:46.200,<s>
2023-02-06 01:38:46.200,Teams.exe
2023-02-06 01:38:56.483,Discord.exe
2023-02-06 01:47:40.450,explorer.exe
2023-02-06 01:47:46.577,firefox.exe
2023-02-06 01:51:53.812,explorer.exe
2023-02-06 01:51:55.196,ShellExperienceHost.exe
2023-02-06 01:51:58.228,firefox.exe
2023-02-06 02:31:39.875,explorer.exe
2023-02-06 02:31:40.473,ShellExperienceHost.exe
2023-02-06 02:31:44.131,firefox.exe
2023-02-06 03:33:55.738,explorer.exe
2023-02-06 03:33:56.789,Discord.exe
2023-02-06 03:33:59.226,firefox.exe
2023-02-06 03:34:01.058,explorer.exe
2023-02-06 03:34:01.895,Discord.exe
2023-02-06 03:34:06.789,firefox.exe
2023-02-06 03:35:11.372,explorer.exe
2023-02-06 03:35:12.150,Discord.exe
2023-02-06 03:35:26.793,firefox.exe
2023-02-06 03:57:31.221,explorer.exe
2023-02-06 03:57:33.014,Discord.exe
2023-02-06 03:57:46.827,firefox.exe
2023-02-06 04:03:10.654,explorer.exe
2023-02-06 04:03:15.851,Discord.exe
2023-02-06 04:03:36.840,firefox.exe
2023-02-06 04:03:39.607,Discord.exe
2023-02-06 04:04:27.157,firefox.exe
2023-02-06 04:06:23.667,explorer.exe
2023-02-06 04:06:26.020,Discord.exe
2023-02-06 04:06:56.896,firefox.exe
2023-02-06 04:06:58.949,explorer.exe
2023-02-06 04:07:06.847,Discord.exe
2023-02-06 04:07:59.405,firefox.exe
2023-02-06 04:08:01.323,explorer.exe
2023-02-06 04:08:06.847,Discord.exe
2023-02-06 04:08:24.404,firefox.exe
2023-02-06 04:08:39.909,Discord.exe
2023-02-06 04:10:48.495,firefox.exe
2023-02-06 04:11:57.516,explorer.exe
2023-02-06 04:12:06.855,Discord.exe
2023-02-06 04:12:12.354,firefox.exe
2023-02-06 04:12:21.719,explorer.exe
2023-02-06 04:12:22.962,Discord.exe
2023-02-06 04:12:48.140,firefox.exe
2023-02-06 04:12:50.056,Discord.exe
2023-02-06 04:14:02.912,firefox.exe
2023-02-06 04:14:04.130,Discord.exe
2023-02-06 04:14:06.529,firefox.exe
2023-02-06 04:16:59.664,explorer.exe
2023-02-06 04:17:02.485,Discord.exe
2023-02-06 04:17:22.223,firefox.exe
2023-02-06 04:17:22.941,Discord.exe
2023-02-06 04:17:24.358,firefox.exe
2023-02-06 04:18:03.701,explorer.exe
2023-02-06 04:18:06.869,LeagueClientUx.exe
2023-02-06 04:18:25.944,explorer.exe
2023-02-06 04:18:26.870,Discord.exe
2023-02-06 04:18:33.050,explorer.exe
2023-02-06 04:18:36.279,Discord.exe
2023-02-06 04:33:50.915,firefox.exe
2023-02-06 05:11:19.989,explorer.exe
2023-02-06 05:11:21.508,firefox.exe
2023-02-06 05:17:24.374,explorer.exe
2023-02-06 05:17:26.699,firefox.exe
2023-02-06 05:17:27.367,LeagueClientUx.exe
2023-02-06 05:17:44.767,firefox.exe
2023-02-06 05:17:45.874,LeagueClientUx.exe
2023-02-06 05:17:49.374,firefox.exe
2023-02-06 05:34:40.934,explorer.exe
2023-02-06 05:34:42.506,LeagueClientUx.exe
2023-02-06 05:34:47.320,firefox.exe
2023-02-06 06:10:24.948,LeagueClientUx.exe
2023-02-06 06:11:05.586,firefox.exe
2023-02-06 06:11:42.141,explorer.exe
2023-02-06 06:11:43.044,LeagueClientUx.exe
2023-02-06 06:11:53.158,firefox.exe
2023-02-06 06:12:04.762,LeagueClientUx.exe
2023-02-06 06:13:06.056,firefox.exe
2023-02-06 06:21:14.713,LeagueClientUx.exe
2023-02-06 06:21:18.811,firefox.exe
2023-02-06 06:22:01.862,LeagueClientUx.exe
2023-02-06 06:22:07.220,firefox.exe
2023-02-06 06:22:43.920,LeagueClientUx.exe
2023-02-06 06:22:44.545,firefox.exe
2023-02-06 06:22:52.051,LeagueClientUx.exe
2023-02-06 06:22:55.031,firefox.exe
2023-02-06 06:23:01.991,LeagueClientUx.exe
2023-02-06 06:23:16.900,firefox.exe
2023-02-06 06:23:21.378,LeagueClientUx.exe
2023-02-06 06:23:27.152,firefox.exe
2023-02-06 06:23:28.345,LeagueClientUx.exe
2023-02-06 06:23:42.203,firefox.exe
2023-02-06 06:23:43.919,explorer.exe
2023-02-06 06:23:44.607,LeagueClientUx.exe
2023-02-06 06:24:07.153,explorer.exe
2023-02-06 06:24:17.153,firefox.exe
2023-02-06 06:24:27.154,League of Legends.exe
2023-02-06 06:24:37.154,firefox.exe
2023-02-06 06:25:25.064,explorer.exe
2023-02-06 06:25:25.906,League of Legends.exe
2023-02-06 06:29:17.166,firefox.exe
2023-02-06 06:29:20.143,explorer.exe
2023-02-06 06:29:27.166,League of Legends.exe
2023-02-06 06:38:40.581,LeagueClientUx.exe
2023-02-06 06:39:06.342,firefox.exe
2023-02-06 06:39:19.766,LeagueClientUx.exe
2023-02-06 06:39:25.696,firefox.exe
2023-02-06 06:39:28.862,LeagueClientUx.exe
2023-02-06 06:39:33.116,firefox.exe
2023-02-06 06:39:34.029,LeagueClientUx.exe
2023-02-06 06:39:39.499,firefox.exe
2023-02-06 06:39:41.714,LeagueClientUx.exe
2023-02-06 06:40:01.966,firefox.exe
2023-02-06 06:40:14.251,LeagueClientUx.exe
2023-02-06 06:40:14.968,firefox.exe
2023-02-06 06:40:16.206,LeagueClientUx.exe
2023-02-06 06:40:29.696,firefox.exe
2023-02-06 06:40:33.392,explorer.exe
2023-02-06 06:40:34.453,cmd.exe
2023-02-06 21:01:11.642,Teams.exe
2023-02-06 21:01:11.642,<s>
2023-02-06 21:01:23.142,Discord.exe
2023-02-06 21:02:20.816,explorer.exe
2023-02-06 21:02:23.145,firefox.exe
2023-02-06 21:44:41.954,explorer.exe
2023-02-06 21:44:43.719,Discord.exe
2023-02-06 21:45:11.390,firefox.exe
2023-02-06 21:45:13.773,explorer.exe
2023-02-06 21:45:14.880,Discord.exe
2023-02-06 21:49:01.768,firefox.exe
2023-02-06 21:49:06.573,Discord.exe
2023-02-06 21:49:13.196,firefox.exe
2023-02-06 21:49:19.737,Discord.exe
2023-02-06 21:49:29.501,firefox.exe
2023-02-06 21:53:54.504,Discord.exe
2023-02-06 21:57:52.302,firefox.exe
2023-02-06 21:57:58.525,Discord.exe
2023-02-06 21:58:15.875,firefox.exe
2023-02-06 22:04:10.902,onenoteim.exe
2023-02-06 22:04:15.192,firefox.exe
2023-02-06 22:04:49.514,explorer.exe
2023-02-06 22:04:50.423,ApplicationFrameHost.exe
2023-02-06 22:04:50.433,onenoteim.exe
2023-02-06 22:05:00.423,ApplicationFrameHost.exe
2023-02-06 22:05:17.685,onenoteim.exe
2023-02-06 22:05:20.424,ApplicationFrameHost.exe
2023-02-06 22:05:44.836,onenoteim.exe
2023-02-06 22:05:50.425,ApplicationFrameHost.exe
2023-02-06 22:07:15.866,firefox.exe
2023-02-06 22:17:02.087,onenoteim.exe
2023-02-06 22:17:10.450,ApplicationFrameHost.exe
2023-02-06 22:17:14.919,firefox.exe
2023-02-06 22:21:22.253,onenoteim.exe
2023-02-06 22:21:30.459,ApplicationFrameHost.exe
2023-02-06 22:23:13.811,firefox.exe
2023-02-06 22:38:43.077,onenoteim.exe
2023-02-06 22:38:50.495,ApplicationFrameHost.exe
2023-02-06 22:40:01.855,onenoteim.exe
2023-02-06 22:40:10.496,ApplicationFrameHost.exe
2023-02-06 22:40:28.719,firefox.exe
2023-02-06 22:54:41.983,onenoteim.exe
2023-02-06 22:54:50.521,ApplicationFrameHost.exe
2023-02-06 22:55:25.849,firefox.exe
2023-02-06 23:00:00.016,onenoteim.exe
2023-02-06 23:00:00.530,ApplicationFrameHost.exe
2023-02-06 23:01:06.396,firefox.exe
2023-02-06 23:03:21.223,explorer.exe
2023-02-06 23:03:30.537,cmd.exe
2023-02-06 23:11:15.303,firefox.exe
2023-02-06 23:18:59.701,explorer.exe
2023-02-06 23:18:59.701,<s>
2023-02-06 23:19:09.157,Teams.exe
2023-02-06 23:19:27.242,firefox.exe
2023-02-06 23:21:23.182,Teams.exe
2023-02-06 23:21:24.333,firefox.exe
2023-02-06 23:23:48.420,explorer.exe
2023-02-06 23:23:49.168,SearchApp.exe
2023-02-06 23:23:59.168,ApplicationFrameHost.exe
2023-02-06 23:24:14.910,firefox.exe
2023-02-06 23:54:50.681,explorer.exe
2023-02-06 23:54:59.228,ApplicationFrameHost.exe
2023-02-06 23:57:46.090,firefox.exe
2023-02-07 00:02:56.058,explorer.exe
2023-02-07 00:02:59.245,firefox.exe
2023-02-07 00:02:59.968,explorer.exe
2023-02-07 00:03:04.081,EXCEL.EXE
2023-02-07 00:03:06.290,firefox.exe
2023-02-07 00:03:11.114,EXCEL.EXE
2023-02-07 00:05:36.675,firefox.exe
2023-02-07 00:05:54.922,EXCEL.EXE
2023-02-07 00:11:03.108,firefox.exe
2023-02-07 00:11:06.436,EXCEL.EXE
2023-02-07 00:11:45.596,firefox.exe
2023-02-07 00:12:51.294,EXCEL.EXE
2023-02-07 00:17:01.127,firefox.exe
2023-02-07 00:17:10.996,EXCEL.EXE
2023-02-07 00:18:21.473,firefox.exe
2023-02-07 00:18:30.278,EXCEL.EXE
2023-02-07 00:18:46.993,firefox.exe
2023-02-07 00:19:51.436,EXCEL.EXE
2023-02-07 00:21:22.553,firefox.exe
2023-02-07 00:21:33.542,EXCEL.EXE
2023-02-07 00:21:47.395,firefox.exe
2023-02-07 00:22:01.464,EXCEL.EXE
2023-02-07 00:22:37.406,firefox.exe
2023-02-07 00:22:47.346,EXCEL.EXE
2023-02-07 00:23:02.664,firefox.exe
2023-02-07 00:26:45.683,Discord.exe
2023-02-07 00:26:52.057,firefox.exe
2023-02-07 00:27:01.186,explorer.exe
2023-02-07 00:27:03.060,firefox.exe
2023-02-07 00:27:08.346,explorer.exe
2023-02-07 00:27:09.283,Discord.exe
2023-02-07 00:27:51.775,firefox.exe
2023-02-07 00:28:51.867,explorer.exe
2023-02-07 00:28:55.581,Discord.exe
2023-02-07 00:29:54.075,firefox.exe
2023-02-07 00:30:01.775,explorer.exe
2023-02-07 00:30:03.280,Discord.exe
2023-02-07 00:30:51.797,firefox.exe
2023-02-07 00:31:00.372,Discord.exe
2023-02-07 00:31:00.898,firefox.exe
2023-02-07 00:31:39.920,Discord.exe
2023-02-07 00:38:25.126,firefox.exe
2023-02-07 00:38:31.164,Discord.exe
2023-02-07 00:40:07.934,firefox.exe
2023-02-07 00:42:14.445,Discord.exe
2023-02-07 00:42:21.947,firefox.exe
2023-02-07 00:42:25.682,explorer.exe
2023-02-07 00:42:26.861,firefox.exe
2023-02-07 00:42:29.397,explorer.exe
2023-02-07 00:42:31.202,firefox.exe
2023-02-07 00:42:39.774,EXCEL.EXE
2023-02-07 00:43:28.054,Discord.exe
2023-02-07 00:43:31.053,firefox.exe
2023-02-07 00:43:36.721,Discord.exe
2023-02-07 00:43:38.900,firefox.exe
2023-02-07 00:43:47.543,EXCEL.EXE
2023-02-07 00:44:52.743,firefox.exe
2023-02-07 00:45:10.233,EXCEL.EXE
2023-02-07 00:45:27.931,firefox.exe
2023-02-07 00:46:01.608,EXCEL.EXE
2023-02-07 00:46:17.496,firefox.exe
2023-02-07 00:46:28.307,EXCEL.EXE
2023-02-07 00:46:31.374,firefox.exe
2023-02-07 00:46:51.386,EXCEL.EXE
2023-02-07 00:47:20.937,firefox.exe
2023-02-07 00:47:23.790,EXCEL.EXE
2023-02-07 00:47:40.218,firefox.exe
2023-02-07 00:47:55.167,EXCEL.EXE
2023-02-07 00:48:18.865,firefox.exe
2023-02-07 00:48:35.126,EXCEL.EXE
2023-02-07 00:48:51.207,firefox.exe
2023-02-07 00:49:54.699,EXCEL.EXE
2023-02-07 00:50:43.765,firefox.exe
2023-02-07 00:50:56.849,EXCEL.EXE
2023-02-07 00:51:41.108,firefox.exe
2023-02-07 00:51:59.335,Zoom.exe
2023-02-07 00:52:59.337,firefox.exe
2023-02-07 00:53:00.765,Zoom.exe
2023-02-07 00:53:14.827,Discord.exe
2023-02-07 00:54:22.603,firefox.exe
2023-02-07 00:54:24.851,Zoom.exe
2023-02-07 00:54:33.674,firefox.exe
2023-02-07 00:54:49.376,explorer.exe
2023-02-07 00:54:58.456,firefox.exe
2023-02-07 00:56:48.388,Zoom.exe
2023-02-07 00:56:51.765,firefox.exe
2023-02-07 01:00:09.447,Zoom.exe
2023-02-07 01:00:27.767,firefox.exe
2023-02-07 01:01:08.116,Zoom.exe
2023-02-07 01:01:17.111,explorer.exe
2023-02-07 01:01:17.937,Discord.exe
2023-02-07 01:01:29.374,firefox.exe
2023-02-07 01:01:40.112,explorer.exe
2023-02-07 01:01:49.356,Zoom.exe
2023-02-07 01:02:48.641,explorer.exe
2023-02-07 01:02:49.358,Discord.exe
2023-02-07 01:02:59.029,Zoom.exe
2023-02-07 01:03:03.308,firefox.exe
2023-02-07 01:03:12.506,Zoom.exe
2023-02-07 01:03:32.488,firefox.exe
2023-02-07 01:03:38.460,Zoom.exe
2023-02-07 01:05:06.245,firefox.exe
2023-02-07 01:05:10.403,Zoom.exe
2023-02-07 01:05:25.799,explorer.exe
2023-02-07 01:05:27.012,Discord.exe
2023-02-07 01:05:34.946,Zoom.exe
2023-02-07 01:06:01.722,firefox.exe
2023-02-07 01:06:02.708,Zoom.exe
2023-02-07 01:06:07.422,firefox.exe
2023-02-07 01:06:09.755,Zoom.exe
2023-02-07 01:06:11.343,firefox.exe
2023-02-07 01:06:22.104,Zoom.exe
2023-02-07 01:06:32.497,firefox.exe
2023-02-07 01:06:39.180,Zoom.exe
2023-02-07 01:06:52.841,firefox.exe
2023-02-07 01:07:02.280,Zoom.exe
2023-02-07 01:07:03.431,firefox.exe
2023-02-07 01:07:13.996,explorer.exe
2023-02-07 01:07:16.354,Zoom.exe
2023-02-07 01:07:17.327,firefox.exe
2023-02-07 01:07:18.948,Zoom.exe
2023-02-07 01:07:20.951,firefox.exe
2023-02-07 01:07:26.883,Zoom.exe
2023-02-07 01:07:28.850,firefox.exe
2023-02-07 01:07:32.463,Zoom.exe
2023-02-07 01:07:35.892,firefox.exe
2023-02-07 01:07:38.263,explorer.exe
2023-02-07 01:07:39.370,Discord.exe
2023-02-07 01:07:54.308,Zoom.exe
2023-02-07 01:08:04.392,firefox.exe
2023-02-07 01:08:12.123,Zoom.exe
2023-02-07 01:08:16.381,firefox.exe
2023-02-07 01:08:49.740,Zoom.exe
2023-02-07 01:08:52.927,explorer.exe
2023-02-07 01:08:54.958,Discord.exe
2023-02-07 01:09:08.816,Zoom.exe
2023-02-07 01:09:09.809,firefox.exe
2023-02-07 01:09:10.654,Zoom.exe
2023-02-07 01:09:16.698,explorer.exe
2023-02-07 01:09:19.372,Discord.exe
2023-02-07 01:09:19.936,Zoom.exe
2023-02-07 01:09:31.649,Discord.exe
2023-02-07 01:09:37.338,Zoom.exe
2023-02-07 01:09:41.678,firefox.exe
2023-02-07 01:09:46.128,Zoom.exe
2023-02-07 01:10:05.936,firefox.exe
2023-02-07 01:10:09.778,Zoom.exe
2023-02-07 01:11:03.122,explorer.exe
2023-02-07 01:11:05.525,Discord.exe
2023-02-07 01:11:09.131,Zoom.exe
2023-02-07 01:11:15.758,Discord.exe
2023-02-07 01:11:19.471,Zoom.exe
2023-02-07 01:11:21.618,Discord.exe
2023-02-07 01:11:23.541,firefox.exe
2023-02-07 01:11:25.523,Zoom.exe
2023-02-07 01:11:32.297,explorer.exe
2023-02-07 01:11:34.774,Zoom.exe
2023-02-07 01:11:38.008,firefox.exe
2023-02-07 01:11:47.213,explorer.exe
2023-02-07 01:11:50.889,firefox.exe
2023-02-07 01:11:58.453,explorer.exe
2023-02-07 01:11:59.379,Discord.exe
2023-02-07 01:12:04.562,firefox.exe
2023-02-07 01:12:08.213,Discord.exe
2023-02-07 01:13:38.612,firefox.exe
2023-02-07 01:13:42.397,Discord.exe
2023-02-07 01:13:49.300,firefox.exe
2023-02-07 01:13:50.308,Discord.exe
2023-02-07 01:13:53.835,explorer.exe
2023-02-07 01:13:59.382,Zoom.exe
2023-02-07 01:14:04.304,Discord.exe
2023-02-07 01:14:06.552,firefox.exe
2023-02-07 01:14:16.929,Discord.exe
2023-02-07 01:14:20.949,explorer.exe
2023-02-07 01:14:25.438,Zoom.exe
2023-02-07 01:14:26.340,Discord.exe
2023-02-07 01:14:28.471,firefox.exe
2023-02-07 01:14:32.346,Discord.exe
2023-02-07 01:15:03.027,firefox.exe
2023-02-07 01:15:06.570,Discord.exe
2023-02-07 01:16:26.875,explorer.exe
2023-02-07 01:16:29.386,Zoom.exe
2023-02-07 01:16:30.146,Discord.exe
2023-02-07 01:16:36.557,explorer.exe
2023-02-07 01:16:37.462,firefox.exe
2023-02-07 01:16:45.935,Discord.exe
2023-02-07 01:16:48.450,firefox.exe
2023-02-07 01:17:00.516,explorer.exe
2023-02-07 01:17:02.365,Zoom.exe
2023-02-07 01:18:01.289,explorer.exe
2023-02-07 01:18:05.188,firefox.exe
2023-02-07 01:18:44.357,Discord.exe
2023-02-07 01:18:46.800,Zoom.exe
2023-02-07 01:18:58.742,firefox.exe
2023-02-07 01:19:00.543,Discord.exe
2023-02-07 01:19:32.838,explorer.exe
2023-02-07 01:19:34.649,onenoteim.exe
2023-02-07 01:19:36.676,firefox.exe
2023-02-07 01:19:43.474,explorer.exe
2023-02-07 01:19:44.668,firefox.exe
2023-02-07 01:19:53.589,Discord.exe
2023-02-07 01:19:57.392,firefox.exe
2023-02-07 01:20:20.829,Discord.exe
2023-02-07 01:46:45.947,firefox.exe
2023-02-07 01:58:29.805,Discord.exe
2023-02-07 01:58:32.704,firefox.exe
2023-02-07 02:48:27.164,Discord.exe
2023-02-07 02:48:36.323,explorer.exe
2023-02-07 02:48:49.573,LeagueClient.exe
2023-02-07 02:48:59.573,LeagueClientUx.exe
